assessment_id,student_id,educator_id,subject,domain,score,assessment_date,assessment_period,learning_objective_id,notes
09747691-86e1-4255-9424-2e4a14da6270,0fa6b62d-67d5-4c12-9b14-717b54adbd57,094e81d3-4d3d-4d6c-9e5d-6ed9ceb65623,physical,gross_motor,2.5,2024-10-07,fall,3dc92bc9-0897-46a3-8581-f63d0206fb62,Excellent progress in peer collaboration activities.
6b381b9a-6712-4585-9460-3cd082621ff1,d5331670-eae8-43b0-a5b5-8cddee5afa4a,916d2427-b6c0-4fd0-bf2b-ff8eb7427152,physical,fine_motor,3.6,2025-02-09,winter,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,
55dd52c4-868c-41dc-96a3-3fe32eade5cf,bea75bc7-c9ef-47e6-95d6-4b964c33a299,094e81d3-4d3d-4d6c-9e5d-6ed9ceb65623,math,operations,2.7,2025-12-18,fall,998fc453-e1ff-4697-8db2-39538ace631c,
bbc6b2c1-8774-478a-9c14-7a52e42177f6,47a84d1f-074f-4fe5-aa2a-334e111ae764,37401cbf-f6ea-4af2-ad0c-5b207f5113fc,science,observation,7.3,2025-05-13,spring,f3e9252c-0453-4bb8-9831-d4d000ce39ed,
246824f1-deae-47a9-a9a5-031581f05b37,44ceac7b-8aa5-4b01-8e81-834fcc243932,b44bd541-74e4-4669-acf2-9905d6d8fc79,literacy,vocabulary,8.7,2025-03-02,winter,5810d9f2-29cc-4db9-853f-43977e2559de,
b468f65c-77a9-4d48-8c90-7f67ef7ad9b6,277c6bde-d4df-4f9d-ac92-3dc17909350b,f4cc6b00-86f8-4c6f-a29a-a682e5863bcf,literacy,phonics,2.8,2025-01-03,winter,b059913a-e87a-46c3-a312-fad912dd66f5,Shows creative problem-solving approaches.
b76cdf66-89c1-4aa9-9789-c222e15d3efe,75112154-a52a-4c6d-9ba8-0b1228182dc3,93b5f351-27c8-40fb-8e66-3a180fac07c2,physical,coordination,6.8,2025-03-10,winter,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,
7f949ae6-e650-4d93-a1b8-eb98057cf5e9,c4033e87-8fab-41f2-a794-c013d23c9412,3b35cadb-f6cc-4e23-a506-f81af8078b60,physical,coordination,5.5,2025-06-12,spring,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,
41a93fc4-c400-4457-a52b-9b184d2d37d0,4a4e2a7a-ab48-44e9-bd5c-eab32eeeab36,d88eccbd-8bb6-45a5-bb5c-a82ff191ac66,math,counting,8.7,2024-05-29,spring,dab068bc-9ae2-4ca2-aedf-2eef2eea2457,
ac081dff-9e2e-4514-8256-a042a7225a62,434a59bd-c01d-4cbe-ad88-89182e6dc97c,4c255341-a1ee-499b-b5ff-1268d842af8c,math,geometry,1.2,2025-01-08,winter,f8b9cd7b-8338-45a1-ab11-63f38a980de5,
6151427d-2ece-403b-a597-cc5268ee694d,0267306b-e2b6-4831-9c8b-59337ed26951,b44bd541-74e4-4669-acf2-9905d6d8fc79,social_emotional,conflict_resolution,3.4,2024-12-21,fall,ab022529-db87-4c52-ad13-93f25a6a46b5,
d85ceb3b-8030-4d70-82a8-5d11abfd57bc,60d41f94-fb64-43e9-a41b-1d4b517d3da6,7fe345ea-303f-4062-aa36-1d7f09dcc214,literacy,comprehension,5.5,2025-03-02,winter,df810b10-f445-4c4c-bfbe-8cbb30659bea,
091296ed-f01e-47c6-a6c7-18af81673f1f,18af6c1a-b2c0-4472-a696-f7da4cb14506,2d0b4b3b-290b-4c01-9d50-45ec38f1068f,physical,fine_motor,7.9,2025-06-27,spring,0275a99f-7f70-4ea8-9580-36fb5ffc56ce,Excellent progress in peer collaboration activities.
1ee8958c-95b2-4d70-ac83-183df240f6c6,3119b32a-5204-460b-92d9-af4e815afea0,d500f700-8447-488f-8236-251f91e96668,physical,fine_motor,8.5,2025-08-07,fall,04efdc1a-cc5b-4376-bbda-9ff44ff1b8e9,
f8a2d6b8-4194-4106-b8d1-a6c36bcf720e,e9c9a009-1900-4c5b-8856-74a6dcdf7e6c,e1db07c0-09d2-40b8-a7a8-fca457abb4fa,literacy,phonics,6.5,2025-05-07,spring,7864e9ef-fa79-4a17-8cf7-e438532b0cee,
49a62fae-45c9-48ce-909b-8cdefa903855,bb1b05b1-4c49-4626-8c6c-fc4937dbafdf,adf13893-67a2-4419-a4bb-3519b75a9218,social_emotional,conflict_resolution,5.7,2025-12-15,fall,36fa5566-bae6-49a5-a55d-77dbcbf285ea,Student showed strong engagement during the assessment.
1c26f0eb-d0f2-4306-898b-2964c4ccc984,feda16c6-c7ca-49f5-871f-313ca2a010e4,26c07552-dd48-4d9a-b8ff-eb4b554cc462,social_emotional,conflict_resolution,4.0,2025-10-05,fall,36fa5566-bae6-49a5-a55d-77dbcbf285ea,
01935317-4a86-4a3c-9b00-aeb120b08735,23fafb53-c7cf-48b6-9125-95299b17511d,8de6a853-4c67-4553-8208-84f0849974b1,literacy,phonics,3.6,2024-06-17,spring,ffc87ac2-9fa6-4cf7-8a40-601f55ab1db4,
c16c77b3-01df-4bea-b810-1bf32b2f91b8,bc23ae72-1db9-4fae-a78e-06d0267d4409,ba5df66c-026f-448e-b657-858293964f67,science,physical_science,3.4,2025-11-27,fall,39de4e1c-1c5a-4428-a2d0-84b2cc5050c0,Demonstrated improvement from the previous period.
b0a99b5c-44e3-477b-8062-96d15761f139,b8ca2e07-feca-4752-b10f-735fd172c18b,03a3ca70-6b54-4a03-9e2e-4b13d4857f2d,math,patterns,5.4,2025-11-10,fall,1d837849-9464-4147-b6b3-9b6369f7fbc0,
634d4b4d-af5d-4c6d-b98d-71b58b997233,3bd6659d-5ff5-4fa1-97ee-1d91366292f8,be7f7b9f-de4c-48af-a093-a1b7752690ab,math,measurement,1.2,2026-03-10,winter,618223cf-6e0f-48ff-aabd-fb039e975503,
4c9383dd-9e38-4e27-8ed6-a13708f26d8b,34eaf2b1-83fc-46a4-99cf-f6b59b1ed234,f9e3ff00-b817-4c87-b9a1-8f887d811d21,social_emotional,conflict_resolution,8.7,2025-02-18,winter,ab022529-db87-4c52-ad13-93f25a6a46b5,
e7c9906d-dcb8-43e0-a37a-3f3e22fe0642,7ce6da33-79da-49b6-b0b8-5ce9c6a785b5,893d623c-2ca9-4d48-be91-69e3bb2b9c2a,physical,balance,3.6,2024-10-08,fall,29c759ee-eeac-46c6-83a0-37d5631ebe36,Consistent performance across multiple attempts.
499ccb48-f965-471b-8180-b2c2925efefd,3f54e0b8-c929-4571-bd2b-9857a3d1f30e,f633536a-67e3-47b0-8c70-8d5ae194be1f,social_emotional,empathy,3.1,2026-03-24,winter,4e7cabcf-40f5-4101-8437-97497fc0908e,
2e0b8169-21ad-4293-998f-924e0f755820,82e1a62f-7efb-4ddb-815c-05aca711cbbd,f0c2e487-7b90-4fa5-9dbb-3d6eb34c91ae,literacy,vocabulary,4.3,2026-01-20,winter,533a962b-4003-4f4b-afda-ac164c931447,
8f0ab932-0ec7-42cc-a552-fc4b93faddd7,fcf53dce-b4b6-4191-8960-30e519be59b8,96535573-7681-45aa-8200-4d5caed33aea,physical,balance,8.3,2024-06-03,spring,7d7c4500-2c0e-4e31-a1f2-81e92ae4d41a,
10f10e90-37d6-4131-84cd-90b680a9434c,6798632b-fffd-449d-bc36-500bf4e819c7,ed70109e-f520-43b5-8e2e-c2932e6f109f,science,observation,8.7,2024-05-05,spring,29567e0d-6878-43f7-a544-1f813fa6bd37,
8b11a543-6157-4bff-b07e-3591c3beb53a,03dfc61c-fa5f-4787-a17b-94bc192f651d,9dafe931-4a35-488f-91e4-a61d2b58fdc3,math,operations,5.6,2025-01-17,winter,47c62032-131b-4145-a03c-e9ab05d6a158,
610b25b3-787f-4297-9065-2712123d7c65,12a28fe7-6d16-4f78-8fd9-64cb55c6db1d,ed70109e-f520-43b5-8e2e-c2932e6f109f,social_emotional,cooperation,7.2,2025-10-26,fall,6a8a5cbb-80ac-490d-b12a-b107bad5b9d4,
297735a3-cc37-4607-be51-314dc3679cac,38f2e5f0-56e8-4abe-a602-64825e2e072f,7f5c03cc-ff9a-41cf-bc68-3b80c74e7f3e,social_emotional,relationships,5.9,2025-07-26,spring,61e1a505-273f-4af4-adb0-9abd431a3ac6,
ddcd9932-bef0-4393-afdd-199da580bac6,7e511834-98ec-4001-92c9-c82f3579f20a,52a631ab-d743-4e81-b594-c9550f347fde,math,counting,7.5,2025-06-18,spring,d574fc6d-c7f5-4c1f-8db2-8d51b86cbee5,
7fda334b-a78e-476b-bdb2-b4fe61e4af58,e8a2f1ff-5933-4f8c-8304-f7d81d9c2057,ac28c0a6-2045-4a86-80b1-61397c5f8e58,literacy,writing,2.5,2024-06-16,spring,823d752a-3f5c-4e8a-a53e-beb92b42cfb2,
2f7683e7-a8d6-48b7-88d4-de3398b6d306,cf1c8060-726a-4d89-b2ed-0d74efa1eecf,be7f7b9f-de4c-48af-a093-a1b7752690ab,math,measurement,6.9,2026-03-13,winter,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,
2e45eefa-0b97-4271-922f-a6dccc14a6d4,0aeca674-7ce2-42b6-bfdc-4a4e57d4a64e,32bf81c8-f850-4682-b6d0-75850fa3ec59,social_emotional,relationships,1.1,2025-01-28,winter,61e1a505-273f-4af4-adb0-9abd431a3ac6,
780a88d6-0301-407d-aa65-fa19930d578b,a9d2b7ab-2058-403e-833e-7153582eb4d3,10fa2826-8449-484b-819b-d150e2243b29,social_emotional,relationships,4.4,2025-02-27,winter,473741e3-f6d9-4975-83f8-ae077c558b57,Excellent progress in peer collaboration activities.
52445ebc-271c-43bc-bbd6-275d30e54a2f,ff6e0dc4-c35b-4840-9805-6e8b4fa130bc,fe7304db-dcd0-48bf-b777-559b354675a6,math,geometry,5.3,2025-03-03,winter,f8b9cd7b-8338-45a1-ab11-63f38a980de5,
c2b6d052-6056-4b97-bd25-b0ea00e29596,068575a1-3656-45af-8b04-52dc5d73e59b,e68b95f4-c722-4abb-946c-35c5dd99686d,social_emotional,relationships,8.1,2025-04-01,spring,61e1a505-273f-4af4-adb0-9abd431a3ac6,
0ba1f835-f7ce-4962-8e8e-09dc9e8599b3,f679bc85-fe74-433f-9d45-298c271110a2,ee8fd0d5-3a3f-4060-99f1-1ae2d984d542,science,observation,2.6,2024-09-01,fall,f3e9252c-0453-4bb8-9831-d4d000ce39ed,Student showed strong engagement during the assessment.
5f683d01-c689-4f72-83f5-c20b97784fd3,5d9da346-6eba-489a-9b5a-b83616d33b06,5722fea8-9475-46ba-b07b-c05bdd10236a,math,counting,5.3,2024-08-11,fall,cb8e3839-5409-41d1-90cc-0dd6d0eab990,
031dede4-d866-410d-9c48-a3bd29e3179d,b03590b3-a0cf-4e98-a5f8-20684f72a7e3,b53b09b7-52d8-4d70-8be0-75bcee153191,literacy,phonics,2.7,2026-02-05,winter,6511ea23-c73a-43b3-8a49-07076d086d8d,
ee0c34ee-af6e-4786-a3ba-9aef3a936623,f88def34-aadc-4e3e-8855-0b87b2924322,37cacb93-dee2-4fa9-9176-ed9f5ced0a95,literacy,phonics,7.2,2024-11-11,fall,6511ea23-c73a-43b3-8a49-07076d086d8d,Demonstrates age-appropriate skill development.
b107f3be-91bf-40a2-b354-2b6cb5263cad,348a816a-18c1-4bed-b30b-ac625342d240,fd1254cb-4827-4ba3-9c39-9e58cd1f986b,math,operations,7.9,2025-07-01,spring,9ed0a0c5-3317-4c72-bed6-5677ec62d3a8,
b4f5c3f4-3717-44da-8600-3220c1b4d9b5,0267306b-e2b6-4831-9c8b-59337ed26951,51a64a0c-737e-4552-9cf2-59b401b0db38,social_emotional,cooperation,4.5,2025-07-04,spring,fe2ab558-b419-4fbd-95d7-c168ad0ebd07,Responded well to scaffolded instruction.
dd2d69cc-5e40-4822-b7e9-16fdbc9cd299,2f322e8b-b732-4f5c-a19e-b2b03df3d60b,a9fea78f-524c-415f-9eaf-77292c41cc51,social_emotional,cooperation,5.1,2024-09-29,fall,6a8a5cbb-80ac-490d-b12a-b107bad5b9d4,
c85a10e6-2e21-459b-b8ca-613d94ed45a0,d060d738-fb1c-4be3-ae75-28d3a9049c82,a9fea78f-524c-415f-9eaf-77292c41cc51,literacy,vocabulary,2.0,2024-11-03,fall,5810d9f2-29cc-4db9-853f-43977e2559de,
14f29fd0-26eb-4102-8da0-1a3148b1b5b2,de1434ed-4eb7-4b84-b5f1-1b57c171dcd1,5736ae35-a10f-454d-adfb-d084ffcf5459,science,inquiry,4.3,2025-02-21,winter,744566c8-bbf5-4ed3-b3cc-356d86b3bc13,Demonstrated improvement from the previous period.
c295705a-1cbf-4786-ad6a-c4b20065d78f,f03dc541-1674-42df-9a4d-843873a33955,8df4680c-b201-4f4a-8460-c4c5dc6c0964,math,operations,5.1,2024-12-20,fall,40e5fbd3-df9d-46ec-bf7b-5e86d16a2bcd,
4b155b67-551b-461f-8e8f-a5f6dc09bac8,6798632b-fffd-449d-bc36-500bf4e819c7,4221b94e-10f4-4aa4-b624-7c4c39d67c60,literacy,comprehension,4.2,2025-06-07,spring,df810b10-f445-4c4c-bfbe-8cbb30659bea,
7f127390-4b5a-4aca-ab9c-81294e6a6d00,7999690b-e4f4-4b46-8afb-7aadb0c882e7,8df4680c-b201-4f4a-8460-c4c5dc6c0964,physical,coordination,4.5,2024-06-08,spring,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,
694bdd83-becf-41a6-8f42-38a9c0d62a11,69856cc0-6115-4977-adfd-a92ef334fb57,3308d9ff-4743-49f3-beb6-1721fb86a0e0,physical,balance,6.2,2024-06-28,spring,e6a1c0f2-4077-4878-8d89-8afdd26bd104,
3bb2ebf6-071a-4e03-bd69-91cfa989d76b,3fe5484d-220c-4a03-b19b-9886bb24618f,97db7081-9a33-45f0-bed6-ae5309936c55,social_emotional,conflict_resolution,8.2,2026-01-25,winter,36fa5566-bae6-49a5-a55d-77dbcbf285ea,Excellent progress in peer collaboration activities.
daba51ee-e021-4161-a1fb-07428cd207dd,6cd86ab6-e0a8-4621-a420-719cc96ff3aa,ed70109e-f520-43b5-8e2e-c2932e6f109f,literacy,reading,5.1,2024-08-12,fall,9f43480c-5057-4725-b5af-9a7762dbea5b,Demonstrates age-appropriate skill development.
b9194dae-f8b3-4a2e-9237-b964bbceb03c,90c3572b-f649-48ae-8381-a95ef3145665,43cddaec-a986-4d5a-a239-9937383ddca3,literacy,vocabulary,7.9,2024-11-03,fall,b8115fa8-6830-4567-91e4-4d9f543825cf,
bbb026d7-c3e2-4838-b88a-e588f5254cf1,c1de9619-2712-4e20-a1df-2fac9d3c96d5,2d0b4b3b-290b-4c01-9d50-45ec38f1068f,literacy,phonics,4.4,2024-09-11,fall,b059913a-e87a-46c3-a312-fad912dd66f5,Making steady progress toward learning objectives.
ebd1861d-771e-484d-a2a7-b70e86e26eb0,c633ccad-00fe-4c79-8344-dc24f386c207,c9a63b78-381e-4093-87e7-48eb245a13fc,science,life_science,3.9,2024-10-05,fall,19a2c651-fd69-44ae-b3ef-70df265b6e6e,
8dbb4d4e-3056-4014-88b7-e63668295978,4e42189f-fab8-4027-ae33-e60781d23e4c,6260106f-3e34-42fe-8756-fd86f834405b,science,physical_science,3.4,2024-10-28,fall,b6f9cf6e-5e54-4184-9987-5827ce36b0e3,
de53df54-e107-4081-ad91-5166b4b93259,3d0d4257-730f-4222-bea5-9a237389a2e9,8ff4fbe4-3f94-463f-8ace-8caff75c713d,math,patterns,7.3,2024-05-02,spring,1d837849-9464-4147-b6b3-9b6369f7fbc0,
9f0a990b-2c44-44b5-a631-2756765d590d,7f738c0b-ddeb-4a5a-94bf-48d3d22636b6,7714e24f-50ac-453d-8c33-627b88b9f5f4,literacy,phonics,8.3,2024-08-28,fall,ca6bc2bb-fb97-4593-895e-31f02fdeaf6d,Responded well to scaffolded instruction.
322d5749-16c2-4ee6-83a8-ea775458c20d,0308e2c2-fed0-4303-bdce-14738b976f64,5471cf50-7707-4086-a5d0-876e30a7c604,physical,balance,2.3,2024-09-23,fall,7d7c4500-2c0e-4e31-a1f2-81e92ae4d41a,Excellent progress in peer collaboration activities.
b462bd41-f2d1-480e-8966-a68c182a56a8,9b40183b-cfc8-46bf-bd4f-8382e3eac8dd,d253ef65-fa40-42fc-a4f4-8d45e88395a2,physical,fine_motor,8.7,2024-07-27,spring,38ecf6ec-f4c7-4854-8b0e-cfdf58a4450c,
b82e933f-2a9b-46c5-a621-8e2e343ccf4e,65903113-5288-4cc4-a9f5-29748db004d8,9dafe931-4a35-488f-91e4-a61d2b58fdc3,physical,gross_motor,7.9,2024-08-18,fall,eebc429f-32ec-46f8-8d36-c311c13a1bef,
619b237a-5d48-4f2d-8512-e97af9740fe3,46c92b0b-336e-450c-9975-ad378b7d9c05,220e6b00-2c16-4d51-9ce3-0316c7673a81,literacy,phonics,8.2,2025-07-27,spring,1a2c9205-b65c-4df5-9032-93dab0c595ed,Consistent performance across multiple attempts.
39aa6a82-a847-4e1f-a8a6-4aed3d870d75,c0594ec3-8bff-4b50-8492-195369edc17c,1b34eb3c-a21a-4153-abdb-5627de04fd17,physical,fine_motor,6.3,2025-12-22,fall,c9a7243f-4847-4402-afa9-32f034440323,Demonstrates age-appropriate skill development.
bb4c19c0-c265-4184-95da-ff851c807bdb,c010d2aa-5969-4f2c-b683-7a973fd19962,f633536a-67e3-47b0-8c70-8d5ae194be1f,social_emotional,relationships,5.1,2024-11-13,fall,2f639f43-6e9b-4112-b1fc-9bafc51f881a,
0932cce6-7593-4b08-9d4e-cd703716f401,62adad62-bb56-443a-b01a-15fb901ef5cd,3d418da5-468c-4a08-973f-de2fa0da8d96,literacy,phonics,6.9,2024-06-26,spring,7864e9ef-fa79-4a17-8cf7-e438532b0cee,
3b808697-c6b6-401b-be95-af0dc3304243,3e7f6c1a-5818-4f21-9311-becb4b09a0d5,4e175f53-8c4e-42bf-b427-224cfcd1c9fe,math,patterns,2.8,2024-12-14,fall,76ac4272-4761-48f1-9eae-079ac71cfd84,Shows creative problem-solving approaches.
82da5e44-2b31-420d-aeb1-791da9181963,2c6b1784-7e4c-4f5d-a3c4-d7a290333c8c,2891b5c0-a077-48db-b3f8-595fbad7675d,literacy,vocabulary,5.7,2026-02-16,winter,16baebea-6b02-4655-a269-d259ba2477f4,
ddd0b460-02cd-4b2c-8bc8-3d52269ac52c,c222739f-c635-42d7-941c-b58535ef3087,1613a85e-5f21-43e0-8fba-7455e4a3e5d1,social_emotional,relationships,4.4,2025-03-04,winter,2f639f43-6e9b-4112-b1fc-9bafc51f881a,
7832b8a1-75b1-4f82-a4d4-b643c7eef879,161d2bfb-e1af-4b63-a446-7db1e7c174cf,eead2535-5598-4a88-af8f-fd79402dbc85,physical,gross_motor,6.1,2025-05-02,spring,6829b629-8c16-43b0-8664-eb03b171e12b,
985e52ee-a6ea-40c3-98cc-780cb93555ca,be2b6adb-66a3-4047-b6a5-e47cff75f621,16a04692-8043-43d9-86a0-b01e0b5686bf,physical,coordination,1.3,2026-01-12,winter,91bd8234-3fef-4979-a060-ac24de79d368,
ba86fd5d-6e00-4e53-9871-aac80db73017,e0415f53-92a9-4ddf-9af7-ec8df1c6301c,8a217ee3-1294-49a6-93b9-5d8de7d703e3,math,patterns,5.6,2024-04-14,spring,1d837849-9464-4147-b6b3-9b6369f7fbc0,
498a74d3-7378-4d2f-b298-7230cf9bb0d4,deef6e38-e6c5-423b-a702-6e0d306db218,5cff8283-b8fb-45e4-90b0-ec4f66d47486,social_emotional,self_regulation,4.2,2025-11-15,fall,f884af6e-be40-4ced-bd46-3702ef44fd7c,
95a85a8e-ccb0-4a0b-83d7-a63ef68aa762,f939b557-3acd-4dc8-ae59-d4eaaaf4edf5,8ff4fbe4-3f94-463f-8ace-8caff75c713d,social_emotional,conflict_resolution,4.5,2025-10-13,fall,32f3ae0b-cbbe-4807-8ea4-a0ba5689a8a2,
ae64c35f-778a-4b24-87b1-93b82538bf24,d64c30a7-9081-4c50-b7b3-4cc503d288db,52a631ab-d743-4e81-b594-c9550f347fde,science,observation,3.7,2025-03-14,winter,566f8d40-d2ab-41b7-b043-cb2535b03583,
96ec6844-d906-45db-b674-746250bdab83,c601fc7b-bb82-4352-84da-bbbf0451995f,26c07552-dd48-4d9a-b8ff-eb4b554cc462,math,operations,4.7,2025-10-17,fall,47c62032-131b-4145-a03c-e9ab05d6a158,Consistent performance across multiple attempts.
cc14897d-4727-4429-9634-725439aa955e,7a726048-8541-46f2-8cd8-694e4f7c2b2c,e29d3818-fbdc-45ed-ba5b-c81734a0e3df,physical,fine_motor,4.4,2025-04-12,spring,38ecf6ec-f4c7-4854-8b0e-cfdf58a4450c,Making steady progress toward learning objectives.
cbbeba11-512a-4023-ab33-4f632b4620c5,d35a6aa5-8766-4eb1-9f4f-1cfac1373e47,32e2a680-6b7b-4245-8db5-2b369564cb37,literacy,phonics,7.6,2025-07-15,spring,6511ea23-c73a-43b3-8a49-07076d086d8d,Shows creative problem-solving approaches.
fb34dd59-4912-4f68-945f-b321bf1608aa,d35a6aa5-8766-4eb1-9f4f-1cfac1373e47,474287b5-f5dc-4c9e-a459-91e41ef833fc,physical,coordination,4.5,2025-07-10,spring,dfa4e4c7-3da2-4bb5-8d3d-39a6be89c19a,
3390af25-95c0-4843-8b3e-d2106be68b95,5c5d9a01-e7a6-44d2-aca9-cb81340f7fd3,2f1bc608-1121-4a3c-807a-6b2fd698a548,physical,coordination,7.6,2025-05-15,spring,a701feff-dbd0-4bfd-898c-8730528912a3,
7fa17a42-463c-456c-a7d8-a0506f00afed,5089e8d9-864f-412d-bf05-88abdbcad84e,8e72921f-3952-466d-822e-46af4bb384b0,physical,coordination,2.8,2026-02-28,winter,91bd8234-3fef-4979-a060-ac24de79d368,Consistent performance across multiple attempts.
38b2ff12-2ab1-46ff-ab89-03ef3fae0b4b,e3ee3bbe-3891-46aa-8055-b8b08d1f43c0,cfe7ab14-8764-4074-9f65-aa7d8e890983,math,measurement,5.5,2024-09-05,fall,9eee9aac-a591-4ec6-94dc-7c55eb4d623d,
36c1cf24-8155-4364-9604-2e247ed8801c,bce5a803-d90b-47cf-b4d3-da45b8ee00d4,3990190b-443c-4973-a347-2d774a66759f,physical,fine_motor,2.8,2025-10-07,fall,c9a7243f-4847-4402-afa9-32f034440323,
3508ec02-d706-4353-90b9-6a021030dcb1,8dc7a3ed-c664-493d-87b2-a4af38dbd759,a782458d-fa24-462e-a61b-140fa8994427,science,earth_science,1.8,2024-09-12,fall,65da26ea-c19f-4aae-96c8-95c0b04e4386,Shows enthusiasm for hands-on learning activities.
23ca0d2b-7e0f-43e9-bc30-2abe4bc4c4a6,4c252819-72cd-44ba-b173-c03ca5d6633e,fde39350-6fdd-408b-973b-1a8c669e5553,social_emotional,conflict_resolution,5.3,2024-09-05,fall,ab022529-db87-4c52-ad13-93f25a6a46b5,
12dad91a-75df-42ef-bfd4-365dabb47750,f88def34-aadc-4e3e-8855-0b87b2924322,785ca6d4-d50e-44fc-9ccb-7a9e9a03befa,social_emotional,conflict_resolution,8.7,2024-05-23,spring,36fa5566-bae6-49a5-a55d-77dbcbf285ea,
662970b7-bffe-4dad-9bc5-94b11a79c97a,abac7347-12cf-4c7c-997c-0bd1bed70a51,be4f880a-b080-42bd-bf87-e2677f8bde34,science,inquiry,8.1,2025-06-08,spring,59cc7ce2-c500-46c9-a148-6e609f0605b0,
cbc6c378-ebe3-43b5-87aa-c30dca24bfca,d435a1ed-7b15-4f5b-b34c-5b3f24cbb564,5471cf50-7707-4086-a5d0-876e30a7c604,math,operations,1.6,2024-04-03,spring,998fc453-e1ff-4697-8db2-39538ace631c,
8c3a0c99-c7f8-42e6-a801-9925d305de5a,e0438f73-cd68-4537-9c9a-44eb538d9d5c,220e6b00-2c16-4d51-9ce3-0316c7673a81,math,measurement,5.8,2025-12-21,fall,847677a1-fd27-45e7-bd9d-6eab05952f67,Responded well to scaffolded instruction.
30557581-9409-4f0e-8bb7-a94b632b467d,081d300a-07aa-4abd-9b35-d40532a1891e,318be478-da9a-4acf-a54a-a6f5e1709d4e,math,operations,7.1,2024-09-14,fall,40e5fbd3-df9d-46ec-bf7b-5e86d16a2bcd,
798fe210-770a-4278-9638-f8df5cfef149,1e5e9811-861c-4dba-ac28-1f1b4b4fd2ab,d2050269-15a0-4532-b71b-629fb9de5aa6,literacy,vocabulary,4.4,2026-01-24,winter,5810d9f2-29cc-4db9-853f-43977e2559de,
679ebe63-742c-4f14-98fa-979f2ee4c616,8fce9e36-b409-4f43-ae4b-25354a08cc41,b61ab7aa-1f5e-4cf0-ab3f-fb7ca338029e,science,life_science,8.7,2024-11-20,fall,dec5c1bf-61d9-47dc-bc29-9047d971ad88,Responded well to scaffolded instruction.
5819de2c-18e3-462f-8f10-0b03be625aa7,348a816a-18c1-4bed-b30b-ac625342d240,40084df8-7600-4a6e-a628-6c7e74a85bac,literacy,phonics,8.6,2025-11-23,fall,ca6bc2bb-fb97-4593-895e-31f02fdeaf6d,Demonstrates age-appropriate skill development.
3fc22a56-31d3-451c-97db-14a0c2681be1,f27febf6-bb10-4bab-9021-a9b89faebd47,fe7304db-dcd0-48bf-b777-559b354675a6,social_emotional,conflict_resolution,1.1,2025-03-04,winter,36fa5566-bae6-49a5-a55d-77dbcbf285ea,Shows creative problem-solving approaches.
d8e183cc-b230-42e9-b61f-4dc4fa6a0196,a710d5f0-3bca-41a4-aa53-1989259a59db,c0305dc5-e097-466a-b084-2503dc2f4d64,math,geometry,5.8,2026-01-06,winter,f8b9cd7b-8338-45a1-ab11-63f38a980de5,Demonstrates age-appropriate skill development.
fc0f2867-b874-4fc1-a3b6-51d10e7bf4b4,99b0ef48-3e8a-4f07-acf6-5419d03e3b65,a9fea78f-524c-415f-9eaf-77292c41cc51,literacy,writing,4.6,2025-12-18,fall,469d52b0-c02b-4bc1-9bb6-c856c4179d1b,Consistent performance across multiple attempts.
aa415c4f-b0a3-4e4d-9d1a-141ec6dd5760,b83518fb-02fd-4392-9525-ea87f6bb89e4,297ffae4-e5f8-4d98-b7e1-b460f3eaab8e,literacy,comprehension,1.9,2024-12-20,fall,df810b10-f445-4c4c-bfbe-8cbb30659bea,
9e3c7dc8-8afb-4efc-900b-23d7512c0a18,b5633804-0d7b-4878-a2a2-c520f3b82581,5f2c2168-0ac2-4f5e-a0af-c9f991e56c22,literacy,writing,7.9,2026-03-12,winter,4f2d2728-5b0d-46d7-9cc3-d4b20b57c4ef,
2c875ca4-4787-4fb2-8b3e-596db1493b63,40eee70c-7112-4109-b6db-4068b713c03f,3d418da5-468c-4a08-973f-de2fa0da8d96,science,inquiry,1.7,2024-07-17,spring,59cc7ce2-c500-46c9-a148-6e609f0605b0,
aaab851d-e271-4cdb-b99c-019137bbb583,b61222ed-9039-4be7-aec0-14921b42213f,8df4680c-b201-4f4a-8460-c4c5dc6c0964,science,observation,5.0,2026-02-12,winter,7036d925-a6b3-4283-8bc6-80630c83da4e,
9e3ecb42-99a2-4145-bde3-486c293a8984,76eaffdb-5f55-4fb3-bd32-527f412b1620,d253ef65-fa40-42fc-a4f4-8d45e88395a2,physical,balance,1.8,2026-01-16,winter,99851d62-61af-4077-9ba0-e8c8b480c1da,
a01a8457-662b-4834-b64a-1ef49d4063a5,1b635dba-df41-4036-b5fd-4d2cd891d2d6,1b44ec60-af07-4f18-9f9b-0f01cdda1cca,social_emotional,conflict_resolution,6.1,2024-12-16,fall,36fa5566-bae6-49a5-a55d-77dbcbf285ea,
1b064cca-f9c8-4490-921c-5d7262886079,090e8faf-4b77-40d1-8f0b-39cb83ca07b8,e3d2fe14-cca9-4949-baaf-04eb0113c578,social_emotional,conflict_resolution,1.1,2024-06-27,spring,0ca53fcd-39e3-4242-abe9-83b7e3a4d8b4,
